ID,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
2563,Cash loans,F,N,Y,0,153000,339241.5,15813,238500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-19681,-12560,-7225,-3187,,1,1,0,1,0,0,Laborers,1,2,2,THURSDAY,9,0,0,0,0,0,0,Transport: type 4,0.870677135,0.345955795,0.612704244,0.4041,0.2349,0.9896,0.8572,0.1516,0.44,0.3793,0.3333,0.375,0.2096,0.3295,0.4165,0,0,0.4118,0.2438,0.9896,0.8628,0.1529,0.4431,0.3793,0.3333,0.375,0.2144,0.36,0.4339,0,0,0.408,0.2349,0.9896,0.8591,0.1525,0.44,0.3793,0.3333,0.375,0.2133,0.3352,0.424,0,0,not specified,block of flats,0.4104,Panel,No,0,0,0,0,-1729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2564,Cash loans,M,N,Y,0,180000,651595.5,31477.5,526500,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.011657,-21742,-765,-2233,-4713,,1,1,0,1,1,0,,2,1,1,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.537418297,0.612704244,0.0165,0.0227,0.9906,,,0,0.0345,0.125,,0,,0.0159,,0.0216,0.0168,0.0236,0.9906,,,0,0.0345,0.125,,0,,0.0166,,0.0228,0.0167,0.0227,0.9906,,,0,0.0345,0.125,,0,,0.0162,,0.022,,block of flats,0.0172,Monolithic,No,0,0,0,0,-355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2565,Cash loans,F,N,Y,0,157500,584766,28260,472500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.018634,-21164,-3154,-6842,-4365,,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.497656602,0.719490785,0.0186,,0.9846,,,,0.069,0.0833,,0.0064,,0.0165,,0,0.0189,,0.9846,,,,0.069,0.0833,,0.0066,,0.0172,,0,0.0187,,0.9846,,,,0.069,0.0833,,0.0066,,0.0168,,0,,block of flats,0.0143,Panel,No,2,0,2,0,-1151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2566,Cash loans,F,N,Y,2,157500,1691626.5,46647,1512000,Family,Working,Secondary / secondary special,Married,Office apartment,0.006305,-15983,-2282,-4386,-4504,,1,1,0,1,0,0,Managers,4,3,3,FRIDAY,8,0,0,0,1,1,0,Trade: type 7,,0.648958594,0.733814537,0.0691,0.0634,0.9801,0.728,0.0084,0,0.1379,0.1667,0.2083,1,0.0563,0.0382,0.0039,0.0089,0.0704,0.0658,0.9801,0.7387,0.0085,0,0.1379,0.1667,0.2083,1,0.0615,0.0398,0.0039,0.0094,0.0697,0.0634,0.9801,0.7316,0.0085,0,0.1379,0.1667,0.2083,1,0.0573,0.0389,0.0039,0.0091,not specified,block of flats,0.0467,"Stone, brick",No,1,0,1,0,-2630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2567,Cash loans,F,N,N,0,121500,276277.5,15115.5,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.010276,-9376,-1506,-4228,-2058,,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,10,0,0,0,0,1,1,Self-employed,0.218434247,0.401030035,0.418854289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2568,Cash loans,M,N,Y,0,157500,177237,14337,153000,Family,Working,Higher education,Single / not married,House / apartment,0.016612,-10199,-489,-648,-2878,,1,1,0,1,0,1,Accountants,1,2,2,SATURDAY,13,0,0,0,0,0,0,Bank,0.188950148,0.672717251,0.780143638,0.1309,0.0762,0.9876,0.83,0.0726,0.08,0.069,0.3333,0.375,0.1365,0.1051,0.1106,0.0077,0.0058,0.1334,0.0791,0.9876,0.8367,0.0732,0.0806,0.069,0.3333,0.375,0.1396,0.1148,0.1153,0.0078,0.0062,0.1322,0.0762,0.9876,0.8323,0.073,0.08,0.069,0.3333,0.375,0.1388,0.1069,0.1126,0.0078,0.0059,reg oper account,block of flats,0.128,Panel,No,0,0,0,0,-277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,Cash loans,F,N,N,0,112500,953460,63976.5,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-20097,-9502,-4415,-3368,,1,1,0,1,1,0,Secretaries,2,2,2,THURSDAY,11,0,0,0,0,0,0,Other,,0.708713376,0.76623367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2570,Cash loans,F,Y,Y,1,63000,152820,15016.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13364,-1230,-5508,-5547,9,1,1,0,1,0,0,Sales staff,3,3,3,MONDAY,9,0,0,0,0,1,1,Government,0.604989015,0.503489706,0.785052026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,0,-2742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2571,Cash loans,M,N,Y,0,112500,251280,10773,180000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-19026,-1034,-9117,-2551,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.437833148,0.336061521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2572,Cash loans,M,N,Y,0,153000,675000,21775.5,675000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.006296,-19133,365243,-938,-2621,,1,0,0,1,0,0,,2,3,3,TUESDAY,16,0,0,0,0,0,0,XNA,,0.733611395,0.52629494,0.0356,0.0284,0.997,0.9524,0,0.06,0.0517,0.2292,0,0.0118,0.0202,0.0245,0,0.0906,0.0252,0.0295,0.9965,0.9543,0,0.0403,0.0345,0.2083,0,0.0121,0.022,0.018,0,0.0624,0.0359,0.0284,0.997,0.953,0,0.06,0.0517,0.2292,0,0.012,0.0205,0.025,0,0.0925,,block of flats,0.0259,Monolithic,No,0,0,0,0,-1107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2573,Cash loans,F,N,Y,0,112500,473760,46989,450000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010556,-20237,365243,-462,-3699,,1,0,0,1,0,0,,2,3,3,MONDAY,11,0,0,0,0,0,0,XNA,,0.147327343,0.434733249,0.2464,0.0688,0.9925,0.898,0.1017,0.32,0.2759,0.375,0.25,0.1606,0.2,0.2847,0.0039,0.0051,0.2511,0.0714,0.9926,0.902,0.1026,0.3222,0.2759,0.375,0.25,0.1643,0.2185,0.2967,0.0039,0.0054,0.2488,0.0688,0.9925,0.8994,0.1023,0.32,0.2759,0.375,0.25,0.1634,0.2035,0.2899,0.0039,0.0052,reg oper account,block of flats,0.2806,"Stone, brick",No,0,0,0,0,-152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2574,Cash loans,M,N,Y,0,81000,247275,19548,225000,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.002042,-10206,-957,-2929,-2829,,1,1,0,1,0,0,Security staff,1,3,3,FRIDAY,16,0,0,0,0,0,0,Security,,0.568264466,0.317031779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2575,Cash loans,F,N,Y,0,157500,312768,15174,270000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0105,-23423,365243,-1224,-4638,,1,0,0,1,0,0,,1,3,3,TUESDAY,10,0,0,0,0,0,0,XNA,,0.495901804,0.593717587,0.0588,0.0591,0.9791,0.7144,0.0451,0,0.1379,0.1667,0.2083,,0.0479,0.0373,0.0039,0.0579,0.0599,0.0613,0.9791,0.7256,0.0455,0,0.1379,0.1667,0.2083,,0.0523,0.0389,0.0039,0.0613,0.0593,0.0591,0.9791,0.7182,0.0454,0,0.1379,0.1667,0.2083,,0.0487,0.038,0.0039,0.0592,reg oper account,block of flats,0.0551,"Stone, brick",No,5,1,5,1,-2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2576,Cash loans,F,Y,N,2,171000,760225.5,52911,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-10559,-3859,-993,-3230,19,1,1,0,1,0,0,Sales staff,4,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.087997303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2577,Cash loans,F,N,N,0,90000,679500,29929.5,679500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.030755,-21832,-3028,-5061,-5062,,1,1,0,1,1,0,High skill tech staff,2,2,2,THURSDAY,16,0,0,0,0,0,0,Other,,0.636552013,0.429423684,,,0.9836,,,,0.1724,0.1667,,,,0.0699,,,,,0.9836,,,,0.1724,0.1667,,,,0.0728,,,,,0.9836,,,,0.1724,0.1667,,,,0.0711,,,,,0.0626,,No,0,0,0,0,-2897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,Cash loans,F,N,N,0,202500,251091,28458,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-11141,-1217,-567,-3720,,1,1,0,1,0,1,,2,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.24885739,0.524501271,0.273564678,0.1268,0.1105,0.9985,0.9796,0.0792,0.16,0.1379,0.2917,0.25,0.0886,0.1017,0.1276,0.0077,0.0196,0.1292,0.1147,0.9985,0.9804,0.0799,0.1611,0.1379,0.2917,0.25,0.0906,0.1111,0.133,0.0078,0.0207,0.128,0.1105,0.9985,0.9799,0.0797,0.16,0.1379,0.2917,0.25,0.0902,0.1035,0.1299,0.0078,0.02,reg oper account,block of flats,0.1479,"Stone, brick",No,0,0,0,0,-1771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2579,Cash loans,F,N,Y,0,202500,1155492,38317.5,877500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-17516,-385,-3944,-1048,,1,1,0,1,0,0,Laborers,2,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.523822721,0.701740248,,0.3711,0.2545,0.9881,0.8368,0.5489,0.4,0.3448,0.3333,0.0417,0.174,0.3026,0.3815,0,0,0.3782,0.2642,0.9881,0.8432,0.5539,0.4028,0.3448,0.3333,0.0417,0.178,0.3306,0.3975,0,0,0.3747,0.2545,0.9881,0.839,0.5524,0.4,0.3448,0.3333,0.0417,0.177,0.3078,0.3884,0,0,reg oper account,block of flats,0.3001,Panel,No,3,0,3,0,-2631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2580,Cash loans,M,N,Y,0,247500,1312110,55723.5,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15708,-565,-8393,-4041,,1,1,0,1,1,0,Drivers,2,1,1,THURSDAY,16,0,0,0,0,1,1,Transport: type 4,,0.723986742,0.652896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2581,Cash loans,F,Y,Y,1,157500,675000,29862,675000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0228,-15680,-6020,-1586,-5143,1,1,1,0,1,0,0,Core staff,3,2,2,TUESDAY,11,0,0,0,0,0,0,Kindergarten,0.828495244,0.692562316,0.324891229,0.1778,0.0961,0.9975,0.966,0.0923,0.28,0.1207,0.4583,0.5,0.1557,0.1391,0.2417,0.0077,0.0196,0.1008,0.0489,0.9975,0.9673,0.0512,0.1611,0.069,0.4583,0.5,0.0628,0.0863,0.1252,0.0078,0.0182,0.1796,0.0961,0.9975,0.9665,0.0929,0.28,0.1207,0.4583,0.5,0.1584,0.1415,0.246,0.0078,0.0201,reg oper account,block of flats,0.3636,Panel,No,0,0,0,0,-3159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,Cash loans,M,Y,Y,0,157500,824823,24246,688500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-20203,365243,-12654,-3661,20,1,0,0,1,0,0,,2,3,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.482875333,,0.0918,0.1273,0.9831,0.7688,0.0168,0,0.2414,0.1667,0.2083,0.0795,0.0748,0.0887,0,0,0.0935,0.1321,0.9831,0.7779,0.017,0,0.2414,0.1667,0.2083,0.0813,0.0817,0.0924,0,0,0.0926,0.1273,0.9831,0.7719,0.0169,0,0.2414,0.1667,0.2083,0.0809,0.0761,0.0903,0,0,not specified,block of flats,0.079,"Stone, brick",No,0,0,0,0,-638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2583,Cash loans,F,N,Y,0,112500,203760,21748.5,180000,Unaccompanied,Working,Higher education,Married,House / apartment,0.00963,-13879,-6619,-7939,-4559,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,10,0,0,0,0,0,0,Transport: type 2,,0.566761644,0.570916542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-2072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,Cash loans,M,Y,Y,0,202500,269550,24853.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-8711,-1629,-764,-1390,11,1,1,1,1,1,0,Drivers,2,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 2,,0.181407008,0.652896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2585,Cash loans,F,N,N,0,90000,225000,13045.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-14878,-1203,-4232,-4229,,1,1,0,1,0,0,,2,2,2,TUESDAY,16,0,0,0,0,0,0,Services,0.600567676,0.59811184,0.73801962,0.1144,0.0695,0.9876,,,0.1332,0.0803,0.5,,,,0.122,,0.0052,0.0977,0.0369,0.9861,,,0.1611,0.0345,0.3333,,,,0.0979,,0,0.0999,0.0575,0.9861,,,0.16,0.069,0.4583,,,,0.1233,,0,,block of flats,0.088,Panel,No,0,0,0,0,-613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2586,Cash loans,F,N,Y,0,360000,1616107.5,44442,1444500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006008,-21277,365243,-10338,-4061,,1,0,0,1,0,0,,2,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.707189715,0.58499004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,1,-1597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2587,Cash loans,F,Y,N,2,76500,862560,25348.5,720000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14031,-765,-6693,-4656,10,1,1,0,1,0,0,Laborers,4,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.592469528,0.785052026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2588,Cash loans,F,N,Y,0,90000,942300,27679.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-19642,-3427,-3364,-3080,,1,1,0,1,0,0,Security staff,2,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 1,0.866349952,0.393537236,0.719490785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,Cash loans,F,N,Y,0,225000,490536,32913,405000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008474,-18749,-1316,-1568,-1424,,1,1,0,1,0,1,Accountants,2,2,2,TUESDAY,16,0,0,0,0,0,0,Self-employed,0.611856431,0.636627897,,0.0825,0.0522,0.9757,0.6668,0.0086,0.16,0.1379,0.1667,0.2083,0.0299,0.0672,0.0409,0,0,0.084,0.0542,0.9757,0.6798,0.0087,0.1611,0.1379,0.1667,0.2083,0.0306,0.0735,0.0426,0,0,0.0833,0.0522,0.9757,0.6713,0.0086,0.16,0.1379,0.1667,0.2083,0.0304,0.0684,0.0416,0,0,reg oper account,block of flats,0.0508,Panel,No,0,0,0,0,-411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2590,Cash loans,F,N,Y,0,144000,508495.5,24462,454500,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.032561,-14442,-4572,-5800,-4490,,1,1,1,1,1,0,,1,1,1,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.765337578,0.452533559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,Cash loans,M,N,Y,2,202500,534204,32809.5,495000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14333,-69,-7730,-4467,,1,1,0,1,0,0,Core staff,4,1,1,THURSDAY,18,0,1,1,0,0,0,Trade: type 3,,0.273050364,0.142872523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2592,Cash loans,F,N,N,0,90000,327024,12325.5,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-8934,-1373,-1226,-1463,,1,1,1,1,0,0,,2,2,2,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.228180694,0.011539242,0.321735282,0.0495,0.0619,0.9737,,,0,0.1034,0.125,,0.0561,,0.0399,,0,0.0504,0.0643,0.9737,,,0,0.1034,0.125,,0.0574,,0.0415,,0,0.05,0.0619,0.9737,,,0,0.1034,0.125,,0.0571,,0.0406,,0,reg oper account,block of flats,0.033,"Stone, brick",No,8,0,8,0,-1133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2593,Cash loans,F,N,N,2,112500,499212,33489,441000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-16124,-6785,-4728,-4598,,1,1,1,1,1,0,Core staff,4,2,2,WEDNESDAY,15,0,0,0,0,0,0,School,0.465196161,0.506354074,0.104119916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,-987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2594,Cash loans,F,N,Y,0,45000,382500,22086,382500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-23630,365243,-9295,-4129,,1,0,0,1,1,0,,2,3,3,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.826641015,0.053793225,0.77008707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,Cash loans,M,N,Y,0,180000,1185282,34096.5,1035000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-9676,-408,-1103,-2029,,1,1,1,1,0,0,Laborers,2,3,3,TUESDAY,7,0,0,0,1,1,0,Business Entity Type 3,0.313009593,0.041367189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
2596,Revolving loans,F,N,Y,0,540000,855000,42750,855000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-22544,365243,-13659,-4176,,1,0,0,1,1,0,,2,1,1,SUNDAY,16,0,0,0,0,0,0,XNA,,0.757207097,,0.1474,0.0928,0.9811,0.7416,0.0033,0.16,0.1379,0.3333,0.375,0,0.1194,0.1391,0.0039,0.0082,0.1502,0.0963,0.9811,0.7517,0.0033,0.1611,0.1379,0.3333,0.375,0,0.1304,0.1449,0.0039,0.0087,0.1489,0.0928,0.9811,0.7451,0.0033,0.16,0.1379,0.3333,0.375,0,0.1214,0.1416,0.0039,0.0084,reg oper account,block of flats,0.1112,Panel,No,0,0,0,0,-106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2597,Cash loans,M,Y,N,0,225000,545040,36553.5,450000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-11081,-544,-2086,-3251,10,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,10,0,0,0,1,0,1,Business Entity Type 3,,0.606022656,0.218859082,0.0876,0.0049,0.9796,0.7212,,0,0.2069,0.1667,0.0417,0.0632,,0.0894,,0,0.0893,0.0051,0.9796,0.7321,,0,0.2069,0.1667,0.0417,0.0647,,0.0932,,0,0.0885,0.0049,0.9796,0.7249,,0,0.2069,0.1667,0.0417,0.0643,,0.091,,0,,block of flats,0.0703,Panel,No,1,1,1,1,-335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2598,Cash loans,F,N,Y,1,112500,835380,35523,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16293,-8168,-7335,-4185,,1,1,0,1,0,0,Cooking staff,3,2,2,THURSDAY,16,0,0,0,0,1,1,Restaurant,,0.564876018,0.531686143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-2137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
